url,favs_lognorm
https://habrahabr.ru/post/314080/,0.42480503687039795
https://habrahabr.ru/company/plesk/blog/313732/,-1.0763469666033687
https://habrahabr.ru/company/etagi/blog/314000/,0.6610990487708752
https://habrahabr.ru/company/knopka/blog/314030/,0.5173530733128574
https://geektimes.ru/company/audiomania/blog/282058/,1.1468275273440007
https://habrahabr.ru/company/pechkin/blog/314066/,0.26743072946032603
https://habrahabr.ru/company/first/blog/314106/,0.5396583297497535
https://habrahabr.ru/company/vasexperts/blog/313558/,0.2409564907957523
https://habrahabr.ru/post/314108/,1.6596837564791602
https://habrahabr.ru/company/cbs/blog/313830/,0.24510714081170829
https://habrahabr.ru/company/jugru/blog/313908/,0.22396038398064533
https://habrahabr.ru/post/314110/,0.360880631428116
https://habrahabr.ru/company/pt/blog/314112/,0.01618480624919927
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.0730547243229824
https://habrahabr.ru/post/314114/,0.7963042465211108
https://habrahabr.ru/post/314118/,1.3185893938256747
https://habrahabr.ru/post/314122/,0.5182052356660196
https://geektimes.ru/company/dadget/blog/281786/,0.1302688784145582
https://habrahabr.ru/company/kickidler/blog/314042/,-0.44481021778539165
https://habrahabr.ru/company/it-grad/blog/312042/,-0.10914699210464096
https://habrahabr.ru/company/1cloud/blog/314022/,-0.2469874017119954
https://habrahabr.ru/post/314126/,-0.6552319041030261
https://habrahabr.ru/post/313966/,0.44475759557215866
https://habrahabr.ru/company/piter/blog/314120/,0.46013691580984717
https://geektimes.ru/post/282094/,0.14614413646096447
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.3388977863366246
https://habrahabr.ru/company/ru_mts/blog/314134/,0.36824176152380644
https://habrahabr.ru/post/314028/,0.6552895564162285
https://habrahabr.ru/post/314136/,-0.1506479718369253
https://habrahabr.ru/post/313904/,0.2935958449740523
https://habrahabr.ru/post/314140/,0.5866741554420277
https://habrahabr.ru/company/acronis/blog/309688/,-0.0005700626643690421
https://geektimes.ru/post/282096/,-0.40870317203406403
https://habrahabr.ru/post/314142/,0.059839331314321176
https://habrahabr.ru/company/ivideon/blog/314138/,0.19294622280090978
https://geektimes.ru/post/282104/,0.33362814287591086
https://geektimes.ru/post/282102/,-0.2961483677981058
https://geektimes.ru/post/282016/,-0.06638529258730408
https://geektimes.ru/company/piter/blog/282106/,0.3264111227024767
https://habrahabr.ru/post/314150/,0.28059305201046514
https://habrahabr.ru/company/mailru/blog/313880/,1.2691222831376225
https://geektimes.ru/company/comfortway/blog/282108/,-0.09537167503734484
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.18223308880152012
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.3025550933504319
https://habrahabr.ru/company/npl/blog/314160/,0.0837139208665475
https://habrahabr.ru/company/edison/blog/314094/,-0.22428377939637156
https://geektimes.ru/post/282112/,-0.5162597522634458
https://habrahabr.ru/company/ruvds/blog/314166/,0.4328902932860168
https://geektimes.ru/company/gearbest/blog/282114/,0.05784163899712902
https://habrahabr.ru/post/314172/,0.8724749732974927
https://geektimes.ru/post/282116/,0.4730601313913949
https://geektimes.ru/company/intel/blog/282026/,0.19386527406324128
https://habrahabr.ru/post/313776/,1.773896137200902
https://habrahabr.ru/post/314174/,0.24017149634797688
https://geektimes.ru/post/282118/,1.1067597751893694
https://geektimes.ru/post/282122/,0.5821216323823682
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.4780933885012756
https://habrahabr.ru/post/314180/,0.558679333792599
https://geektimes.ru/post/282446/,0.4341755193513767
https://habrahabr.ru/post/314184/,1.0122834924568864
https://habrahabr.ru/post/313954/,-0.6469793791993014
https://habrahabr.ru/post/314186/,0.7898993151897206
https://geektimes.ru/post/282124/,-0.43016303773741105
https://habrahabr.ru/post/314190/,-1.1566627128786542
https://geektimes.ru/company/madrobots/blog/282126/,0.5824411432809729
https://habrahabr.ru/post/314188/,-0.03690165841454035
https://geektimes.ru/post/282128/,0.5218181436346078
https://habrahabr.ru/post/314194/,0.4742380821625407
https://geektimes.ru/post/282132/,-1.003095743491627
https://habrahabr.ru/post/314208/,0.31362851273586223
https://habrahabr.ru/post/312352/,0.015712755705552417
https://habrahabr.ru/post/314202/,0.12523925689805837
https://habrahabr.ru/post/314210/,1.169321153775393
https://geektimes.ru/post/282130/,0.5234549704688585
https://habrahabr.ru/company/centosadmin/blog/314212/,0.03184305795509701
https://habrahabr.ru/post/314116/,0.13198144750726104
https://geektimes.ru/post/282120/,0.39643685989596217
https://habrahabr.ru/post/313392/,0.9539461919949859
https://habrahabr.ru/company/pt/blog/314216/,-0.1111195696285675
https://habrahabr.ru/company/skbkontur/blog/314144/,0.511720647869772
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.34024294786029363
https://geektimes.ru/post/282056/,-0.25655548889277324
https://habrahabr.ru/company/yandex/blog/314222/,0.686467379421941
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.046173577089569096
https://habrahabr.ru/post/314232/,0.7711244316817438
https://habrahabr.ru/company/e-Legion/blog/314170/,0.40300569051847257
https://habrahabr.ru/company/testutor/blog/314234/,0.4232334558471206
https://habrahabr.ru/post/314236/,0.8493356609708893
https://habrahabr.ru/company/regberry/blog/314128/,-0.23114375602170423
https://habrahabr.ru/company/polyglot/blog/314248/,-1.2231396151004332
https://geektimes.ru/post/282136/,0.047901236582451656
https://habrahabr.ru/company/eset/blog/314058/,-0.3957800031279993
https://habrahabr.ru/post/314254/,0.16347207834846078
https://geektimes.ru/post/282140/,-0.0002904296256175942
https://geektimes.ru/post/282142/,0.3372728241473942
https://geektimes.ru/post/282138/,-0.6265516871960053
https://habrahabr.ru/company/redmadrobot/blog/314156/,0.21854655858968403
https://habrahabr.ru/company/edison/blog/314206/,-0.8564979081638513
https://habrahabr.ru/company/pentestit/blog/314230/,-0.378355003574639
https://habrahabr.ru/post/314258/,0.8019094583432519
https://habrahabr.ru/post/314260/,0.06310491635079307
https://geektimes.ru/post/282148/,-1.4917889043263728
https://habrahabr.ru/company/smartprogress/blog/313894/,0.1663387958024683
https://habrahabr.ru/company/aacidov/blog/314262/,-0.20610741924637999
https://geektimes.ru/company/banderolka/blog/282144/,0.4577127618401512
https://habrahabr.ru/company/eset/blog/314266/,-0.4948052967975938
https://habrahabr.ru/post/314268/,0.422323986683043
https://geektimes.ru/post/282152/,0.7053825707746559
https://geektimes.ru/post/282146/,-0.17845662854229527
https://habrahabr.ru/company/hh/blog/313970/,0.6366139085778757
https://habrahabr.ru/company/google/blog/310514/,0.32002644988160645
https://habrahabr.ru/post/314274/,1.0983803942397454
https://geektimes.ru/post/282160/,0.5620890762372392
https://geektimes.ru/post/282162/,0.7104361488909359
https://habrahabr.ru/company/plarium/blog/314250/,0.5680705377681139
https://geektimes.ru/post/282164/,0.4525901119206298
https://habrahabr.ru/post/313710/,-0.22301114044922044
https://geektimes.ru/post/281962/,0.152146107147814
https://habrahabr.ru/post/314228/,-0.03342456528545307
https://geektimes.ru/company/makeitlab/blog/281970/,0.002784730755459097
https://habrahabr.ru/company/gvalg/blog/314286/,0.6782103157590554
https://habrahabr.ru/company/jugru/blog/314224/,0.21195280049975612
https://habrahabr.ru/company/intel/blog/314282/,-0.2557935088168315
https://habrahabr.ru/post/314290/,-0.40422710690239316
https://geektimes.ru/post/282156/,0.10804150234394241
https://geektimes.ru/company/mailru/blog/282166/,0.31635491349649886
https://habrahabr.ru/post/314302/,0.33720363220060345
https://habrahabr.ru/post/314304/,-0.7626276012872282
https://habrahabr.ru/post/314308/,-0.49800635175331764
https://habrahabr.ru/post/314314/,-0.021247127314920455
https://geektimes.ru/post/282168/,-0.5402648067636585
https://geektimes.ru/post/282170/,1.2653202560104373
https://geektimes.ru/post/282172/,0.52604837123364
https://geektimes.ru/post/282154/,0.1129728141099893
https://habrahabr.ru/post/314204/,0.547646577797272
https://habrahabr.ru/company/simnetworks/blog/313750/,-0.6212983172052496
https://habrahabr.ru/company/moikrug/blog/314152/,-0.23989805478879422
https://habrahabr.ru/company/kingservers/blog/314338/,0.4560753280178927
https://habrahabr.ru/post/312340/,1.2871183100139412
https://geektimes.ru/post/282174/,0.8344725445008019
https://geektimes.ru/post/282088/,0.21846597575928872
https://habrahabr.ru/post/313644/,1.0205033577665477
https://habrahabr.ru/post/314342/,-1.3294480074907202
https://habrahabr.ru/company/croc/blog/314318/,0.17036374367769305
https://geektimes.ru/post/282766/,0.08101601198335737
https://habrahabr.ru/company/yota/blog/314256/,-0.636002184673967
https://geektimes.ru/company/audiomania/blog/282182/,-0.48419709911641284
https://geektimes.ru/post/282184/,-0.34243688947467543
https://habrahabr.ru/company/vasexperts/blog/313560/,0.3987492133861585
https://habrahabr.ru/company/it-grad/blog/312044/,-1.0570843026196821
https://habrahabr.ru/company/cloud4y/blog/314334/,-0.03472155646789038
https://geektimes.ru/company/legoeducation/blog/282180/,-0.1676376802391601
https://geektimes.ru/company/pult/blog/282178/,0.070000611576302
https://habrahabr.ru/company/huawei/blog/314008/,0.3390783953867626
https://habrahabr.ru/company/moex/blog/314348/,-0.5341650419500541
https://habrahabr.ru/company/jugru/blog/314346/,0.6678113617922157
https://habrahabr.ru/post/314350/,0.7642404791934166
https://habrahabr.ru/company/gemaltorussia/blog/314352/,-0.43238826844302924
https://habrahabr.ru/post/314354/,-0.008667894805387322
https://habrahabr.ru/post/314356/,0.7791485291813003
https://habrahabr.ru/post/314358/,-1.6148396370580191
https://habrahabr.ru/post/314360/,-0.9399060534462031
https://habrahabr.ru/post/314362/,-0.4788144014369159
https://habrahabr.ru/company/mobio/blog/314370/,-1.510373653735366
https://habrahabr.ru/company/microsoft/blog/314368/,0.33931559924773136
https://geektimes.ru/post/282186/,1.177762422177998
https://habrahabr.ru/company/edison/blog/314294/,0.6235690562304312
https://habrahabr.ru/post/314372/,0.535541899421443
https://habrahabr.ru/company/acronis/blog/314276/,-0.9295500931529661
https://habrahabr.ru/company/pc-administrator/blog/314374/,0.48197600948507824
https://geektimes.ru/company/lenovo/blog/281630/,0.06284540615691592
https://geektimes.ru/post/282190/,-0.3878875781054295
https://habrahabr.ru/post/314264/,0.4391797076216357
https://geektimes.ru/post/282192/,-0.19515201374351698
https://geektimes.ru/post/282194/,0.207446675315625
https://geektimes.ru/company/jd/blog/282196/,-0.13146441496844852
https://habrahabr.ru/company/dellemc/blog/314382/,-2.4721431510804113
https://habrahabr.ru/post/314380/,-0.5954003606631492
https://geektimes.ru/post/282150/,-0.21452285360706036
https://geektimes.ru/post/282188/,-0.9394583515065422
https://habrahabr.ru/post/314384/,0.21148653308115445
https://geektimes.ru/company/top3dshop/blog/282208/,0.03226535417790238
https://habrahabr.ru/company/ibm/blog/314390/,-1.0537183091335394
https://habrahabr.ru/post/314394/,0.9865592932663515
https://geektimes.ru/company/dataart/blog/282214/,1.0194576179125754
https://habrahabr.ru/post/314400/,-0.1619425067485213
https://habrahabr.ru/post/314336/,0.9489219198522518
https://geektimes.ru/company/hashflare/blog/282216/,0.28980532348399896
https://geektimes.ru/post/282218/,0.17728613191181733
https://habrahabr.ru/post/314084/,-0.6955850119439975
https://habrahabr.ru/post/314398/,-0.389146052110112
https://habrahabr.ru/post/314404/,0.6956534304073865
https://geektimes.ru/post/282220/,-0.07821349557978963
https://geektimes.ru/post/282176/,0.9462301419004271
https://habrahabr.ru/post/314410/,0.7158286136449887
https://habrahabr.ru/post/314328/,0.4415956161431262
https://geektimes.ru/post/282210/,-0.2977852578022523
https://habrahabr.ru/company/host-tracker/blog/314392/,0.01891174526333711
https://habrahabr.ru/post/313930/,0.4229348986307639
https://geektimes.ru/company/madrobots/blog/282232/,-0.1728433689773764
https://geektimes.ru/post/282234/,0.7399937560883629
https://habrahabr.ru/company/eset/blog/314418/,-0.7007460021654688
https://habrahabr.ru/post/314412/,1.6621118326165116
https://geektimes.ru/post/282236/,-0.19588799756481623
https://geektimes.ru/post/282238/,0.6077636831940932
https://geektimes.ru/post/282240/,-0.1677898490995427
https://habrahabr.ru/company/edison/blog/314424/,0.21888580505648875
https://geektimes.ru/post/282242/,0.4673944859776425
https://habrahabr.ru/company/kaspersky/blog/314434/,0.01839201641431798
https://geektimes.ru/post/282246/,-0.6437005933571733
https://geektimes.ru/company/pult/blog/282248/,0.12804906638248395
https://habrahabr.ru/post/314428/,0.22475972269972244
https://geektimes.ru/post/282250/,0.10169733756842131
https://habrahabr.ru/post/314454/,-0.033162297338575286
https://habrahabr.ru/company/kingservers/blog/314456/,-0.05201814332565974
https://habrahabr.ru/post/314324/,-0.29163082024106624
https://geektimes.ru/post/281918/,1.2674111319821137
https://geektimes.ru/post/282244/,0.9949913282188767
https://habrahabr.ru/post/314326/,-0.21691064110554992
https://geektimes.ru/post/282254/,0.36304579598801473
https://geektimes.ru/post/282252/,-0.25555894157095516
https://habrahabr.ru/post/314416/,0.6814267364317099
https://habrahabr.ru/post/314414/,0.9323186146673552
https://habrahabr.ru/post/314472/,0.4283085204609617
https://habrahabr.ru/company/eset/blog/314458/,-0.03825855810735945
https://habrahabr.ru/post/314220/,0.47510264992454976
https://habrahabr.ru/company/edison/blog/314460/,-0.35915184126880895
https://geektimes.ru/post/282256/,-0.5442517221135506
https://habrahabr.ru/post/314478/,-0.981756418145965
https://geektimes.ru/post/282258/,0.9489305524631834
https://habrahabr.ru/post/314486/,0.8417585773333361
https://habrahabr.ru/post/314464/,1.3278656934278943
https://habrahabr.ru/company/comparex/blog/314450/,0.42031511142717826
https://habrahabr.ru/post/314492/,0.16006904979611394
https://geektimes.ru/post/282262/,0.7125123483405031
https://geektimes.ru/company/vertdider/blog/282260/,0.605661474019265
https://habrahabr.ru/post/314496/,0.6333118770575966
https://geektimes.ru/post/282264/,0.12588466153860184
https://habrahabr.ru/post/314494/,0.35485144405342933
https://habrahabr.ru/post/314474/,0.8518836510626895
https://geektimes.ru/post/282266/,0.2910934669862605
https://geektimes.ru/post/282270/,1.0462848702324812
https://habrahabr.ru/post/314510/,1.1512150326702075
https://habrahabr.ru/company/edison/blog/314432/,0.15407633307967772
https://habrahabr.ru/post/314518/,0.2220677308070725
https://habrahabr.ru/post/314522/,0.04827230284234518
https://habrahabr.ru/company/yandex/blog/314508/,1.7812031965365926
https://habrahabr.ru/post/314528/,-0.04788971883987986
https://geektimes.ru/post/282272/,-0.03962201857846204
https://geektimes.ru/post/282274/,0.7142835654333854
https://habrahabr.ru/post/314532/,0.321574137833363
https://habrahabr.ru/post/314500/,0.4216682614553151
https://habrahabr.ru/post/314538/,0.14474940809612605
https://geektimes.ru/post/282278/,-0.6587861044927633
https://geektimes.ru/post/282280/,0.46969312931929
https://habrahabr.ru/post/314520/,0.8912525735298901
https://habrahabr.ru/post/314540/,1.1962899112579843
https://geektimes.ru/post/282018/,0.687860698543558
https://habrahabr.ru/company/kingservers/blog/314542/,-1.0009965543759611
https://habrahabr.ru/company/eset/blog/314476/,-0.07933780467505158
https://habrahabr.ru/post/314062/,1.4590848093696724
https://habrahabr.ru/company/zfort/blog/314552/,0.957422960486826
https://habrahabr.ru/post/314554/,-0.3346450843047021
https://habrahabr.ru/post/314556/,-0.19378151344478822
https://geektimes.ru/post/282276/,1.355357343205763
https://habrahabr.ru/company/smi2/blog/314558/,0.6577354430139319
https://habrahabr.ru/post/314312/,1.68399261385691
https://habrahabr.ru/post/313224/,1.031888365167434
https://habrahabr.ru/company/yadro/blog/314364/,0.34918338625883943
https://habrahabr.ru/company/oleg-bunin/blog/314396/,-0.347065861781959
https://habrahabr.ru/post/314448/,0.2182107110378924
https://habrahabr.ru/company/nixsolutions/blog/314422/,-1.0620990093683147
https://geektimes.ru/company/asus/blog/282204/,-1.0966758370867709
https://geektimes.ru/company/arttel/blog/282206/,0.30797322254570825
https://geektimes.ru/post/282288/,1.2337504522291447
https://habrahabr.ru/company/tcsbank/blog/312968/,0.2698909953360009
https://habrahabr.ru/post/314564/,-0.01840786412173301
https://habrahabr.ru/company/carrotquest/blog/314570/,-0.5128992397216383
https://habrahabr.ru/company/iptelefon/blog/314572/,-0.3058207730434157
https://habrahabr.ru/company/google/blog/310518/,0.3413981091823927
https://geektimes.ru/post/282294/,0.5988503487513661
https://habrahabr.ru/company/dellemc/blog/314578/,-0.2512945115415459
https://habrahabr.ru/company/edison/blog/314444/,0.1211675138940981
https://habrahabr.ru/company/surfingbird/blog/314580/,-0.4629320464041172
https://geektimes.ru/company/gearbest/blog/282298/,-0.15875866178648484
https://habrahabr.ru/post/314582/,0.3187498635622285
https://habrahabr.ru/company/jugru/blog/314524/,-0.4779243967092285
